smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_rank,label_2_rank,label_3_rank
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3326),tensor(0.3345),tensor(0.3329),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3307),tensor(0.3326),tensor(0.3367),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3282),tensor(0.3439),tensor(0.3279),tensor(2),tensor(3),tensor(1)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3268),tensor(0.3425),tensor(0.3307),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3281),tensor(0.3439),tensor(0.3280),tensor(2),tensor(3),tensor(1)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2353),tensor(0.2466),tensor(0.5182),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3263),tensor(0.3420),tensor(0.3317),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3139),tensor(0.3290),tensor(0.3571),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3279),tensor(0.3437),tensor(0.3284),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3280),tensor(0.3437),tensor(0.3283),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3261),tensor(0.3418),tensor(0.3321),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3321),tensor(0.3318),tensor(0.3361),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3334),tensor(0.3332),tensor(0.3334),tensor(3),tensor(1),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2380),tensor(0.2378),tensor(0.5242),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3316),tensor(0.3314),tensor(0.3371),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3188),tensor(0.3185),tensor(0.3627),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3333),tensor(0.3330),tensor(0.3337),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3333),tensor(0.3330),tensor(0.3337),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3314),tensor(0.3312),tensor(0.3374),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3320),tensor(0.3360),tensor(0.3320),tensor(2),tensor(3),tensor(1)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2373),tensor(0.2401),tensor(0.5226),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3302),tensor(0.3342),tensor(0.3356),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3175),tensor(0.3213),tensor(0.3612),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3318),tensor(0.3359),tensor(0.3323),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3319),tensor(0.3359),tensor(0.3323),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3300),tensor(0.3340),tensor(0.3360),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2380),tensor(0.2379),tensor(0.5241),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3315),tensor(0.3315),tensor(0.3370),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3187),tensor(0.3187),tensor(0.3626),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3332),tensor(0.3331),tensor(0.3336),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3332),tensor(0.3332),tensor(0.3336),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3313),tensor(0.3313),tensor(0.3374),tensor(2),tensor(1),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.2370),tensor(0.5220),tensor(0.2409),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.2304),tensor(0.5075),tensor(0.2621),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.2379),tensor(0.5239),tensor(0.2382),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.2379),tensor(0.5239),tensor(0.2382),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.2369),tensor(0.5218),tensor(0.2412),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3170),tensor(0.3223),tensor(0.3607),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3314),tensor(0.3368),tensor(0.3318),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3314),tensor(0.3368),tensor(0.3318),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3295),tensor(0.3350),tensor(0.3355),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3186),tensor(0.3624),tensor(0.3190),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3186),tensor(0.3624),tensor(0.3190),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3169),tensor(0.3605),tensor(0.3226),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1[nH]nc(Cc2ccccc2)n1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3331),tensor(0.3335),tensor(0.3334),tensor(1),tensor(3),tensor(2)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1[nH]nc(Cc2ccccc2)n1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3312),tensor(0.3316),tensor(0.3372),tensor(1),tensor(2),tensor(3)
COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3312),tensor(0.3316),tensor(0.3372),tensor(1),tensor(2),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,tensor(0.3304),tensor(0.3279),tensor(0.3417),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3357),tensor(0.3332),tensor(0.3310),tensor(3),tensor(2),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3343),tensor(0.3318),tensor(0.3339),tensor(3),tensor(1),tensor(2)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3357),tensor(0.3332),tensor(0.3312),tensor(3),tensor(2),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2401),tensor(0.2382),tensor(0.5217),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3338),tensor(0.3313),tensor(0.3348),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3210),tensor(0.3186),tensor(0.3604),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3355),tensor(0.3330),tensor(0.3315),tensor(3),tensor(2),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3355),tensor(0.3330),tensor(0.3315),tensor(3),tensor(2),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3337),tensor(0.3311),tensor(0.3352),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3311),tensor(0.3424),tensor(0.3265),tensor(2),tensor(3),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3297),tensor(0.3410),tensor(0.3293),tensor(2),tensor(3),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3311),tensor(0.3423),tensor(0.3266),tensor(2),tensor(3),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2377),tensor(0.2458),tensor(0.5165),tensor(1),tensor(2),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3293),tensor(0.3405),tensor(0.3302),tensor(1),tensor(3),tensor(2)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3168),tensor(0.3276),tensor(0.3556),tensor(1),tensor(2),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3309),tensor(0.3422),tensor(0.3269),tensor(2),tensor(3),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3309),tensor(0.3422),tensor(0.3269),tensor(2),tensor(3),tensor(1)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3291),tensor(0.3403),tensor(0.3306),tensor(1),tensor(3),tensor(2)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3350),tensor(0.3304),tensor(0.3346),tensor(3),tensor(1),tensor(2)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3364),tensor(0.3317),tensor(0.3319),tensor(3),tensor(1),tensor(2)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2404),tensor(0.2371),tensor(0.5225),tensor(2),tensor(1),tensor(3)
CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3346),tensor(0.3299),tensor(0.3356),tensor(2),tensor(1),tensor(3)
